Temperature (K)	Precipitation (Kg/m^2/s)	Cloud Fraction(%)	Humidity (%)	Wind (m/s)
303.8052	1.9734347e-05	84.636086	82.52073	8.173788
303.68564	2.5531812e-05	67.079	84.07443	7.484103
304.0458	1.4186777e-05	91.13512	84.383835	7.4484706
304.16602	5.940395e-05	99.9	85.35736	8.580634
303.96463	0.00017131228	99.927086	86.92508	9.68316
303.5569	0.0002092391	99.9	87.78366	10.322789
303.63504	5.5584806e-05	99.9	85.16461	9.671828
303.72757	1.4076593e-05	99.9	83.09245	8.627389
303.33774	3.1921238e-06	85.01166	83.19967	7.2396035
303.01944	3.7003397e-07	12.707795	82.21117	5.415775
302.96713	1.18628925e-07	43.032463	83.016365	4.8400025
303.0279	9.669945e-10	28.590593	83.58987	4.087014
303.68414	5.100473e-06	79.96596	81.72517	2.9562488
303.44308	2.1060123e-05	99.9	83.40042	2.556676
302.8614	4.8012756e-05	97.675575	85.877594	3.7106836
302.92883	4.2000844e-05	21.328129	82.13535	4.857044
303.38934	2.2311971e-05	59.53667	79.67643	5.194079
303.054	2.6277154e-05	78.72656	81.63586	4.4854975
302.6889	5.3095522e-05	80.51111	82.874	3.7206213
303.04962	1.4156399e-06	15.899926	77.46153	3.0308285
303.08453	9.254492e-06	36.300785	77.51699	3.985398
303.27756	4.4760887e-05	17.76688	83.22463	6.0827355
303.13324	6.293261e-05	24.111427	85.26755	5.3249516
303.10745	3.9382037e-05	98.2884	87.797295	4.0162053
303.57806	8.704983e-06	82.05036	81.75235	3.2555811
303.49396	9.643478e-07	48.348034	79.43081	2.6173997
303.49484	2.106861e-07	18.796759	77.867096	3.3067114
304.0752	4.1318082e-10	13.934223	79.441124	4.4898415
304.31552	4.7145315e-07	8.9631	79.363754	4.4145083
303.66895	3.3533559e-07	31.93351	73.55343	3.5673282
303.12326	2.207306e-06	1.7309256	76.077354	3.5013025
303.5182	1.0142062e-06	12.425353	74.06579	3.4599538
303.63583	9.056111e-08	16.80544	71.81622	3.5235596
303.2414	6.319497e-08	28.72517	72.75851	2.7033134
303.26447	4.985244e-08	8.953801	75.016365	2.5201962
304.00638	2.3239989e-05	19.271683	78.17324	5.82826
303.70834	9.0253925e-05	99.9	84.01702	8.304218
304.2251	0.00014581114	99.916664	79.81473	9.776386
303.4312	0.00045970827	99.93125	88.19267	10.940113
303.25092	0.00065616454	99.94263	89.5937	10.118091
303.88156	0.000119235636	50.767868	85.1292	11.637796
303.80713	7.923108e-05	32.672497	82.83351	11.337082
303.2345	0.00011982695	99.93542	87.23522	8.298079
303.00803	9.2253955e-05	99.92917	89.087685	5.9786515
302.5776	0.0003448637	99.92312	91.0199	5.205549
303.0046	7.493079e-05	69.315025	88.94272	5.332719
303.67502	7.2783423e-06	85.051605	83.89241	5.215399
304.00235	1.2439849e-06	99.9	81.6676	5.1601753
304.2551	2.9249534e-06	96.18132	81.51867	5.176659
304.24838	0.00020978086	99.9625	85.0397	4.684669
303.91248	0.00012191975	99.964584	87.46733	3.8191786
303.0779	0.00017803993	99.97917	89.06187	3.314804
301.78644	0.00027273202	99.916664	90.98598	4.530405
299.38342	3.039635e-05	99.187996	88.271416	9.531525
300.84705	0.0001748946	99.95	84.233284	9.5193815
301.26868	0.00048498082	99.95516	89.076546	8.405067
300.82437	0.00027470052	99.90625	82.37779	9.545799
301.89392	8.142845e-05	99.95625	73.21981	10.070575
301.30612	9.910964e-05	99.08011	77.71212	11.415521
301.36237	0.00011776367	99.918755	73.830475	12.480435
300.5029	0.00040958496	99.9	76.48582	11.51245
300.44098	4.7353595e-05	99.21455	71.38463	8.650619
301.81744	2.6127498e-15	54.14151	68.718216	4.641183
303.2309	6.375693e-07	81.33222	70.675446	3.2506647
302.80496	2.7024918e-09	37.34605	72.90381	4.2699523
302.37445	3.1984516e-06	49.160122	75.50463	5.1774654
300.9635	0.00015662983	99.933334	83.55035	9.0548315
300.98135	0.0004304953	99.95416	79.052124	9.8657675
300.48282	0.0001010743	99.91458	72.39277	9.029733
300.44208	3.9414576e-07	95.241486	67.97894	7.8595214
300.8629	7.0326486e-08	46.444553	67.971924	7.9308505
301.0804	6.9372084e-11	38.43114	66.53344	7.018979
301.45605	3.087438e-16	0.1709921	68.60549	5.0025644
302.05627	1.3142222e-13	0.0021057574	68.30138	3.1821404
301.5434	8.364831e-06	53.133892	75.28435	4.3774424
301.26224	2.8939452e-05	99.916664	81.45258	5.05676
301.62268	4.7510814e-05	99.9	87.40845	4.3681636
301.68845	6.241896e-05	99.90625	84.369804	3.2500784
299.28253	2.2624637e-05	99.52625	79.63707	8.968229
298.1416	2.0275395e-06	99.95774	68.53291	8.435894
299.35156	2.2665516e-08	97.692154	62.074078	7.7583013
299.1153	3.843083e-08	93.31244	63.327145	9.882615
298.88495	6.663669e-09	99.925	66.45694	9.953894
299.01328	1.228338e-05	99.918755	68.35725	9.31709
298.4478	2.8117431e-06	93.07924	59.606064	9.331243
298.5193	4.9244903e-07	99.98125	55.899696	8.208238
299.54193	1.855785e-08	94.41544	64.23767	5.7899213
299.89224	1.3705574e-05	99.964584	76.098656	6.107715
300.15576	3.609685e-07	99.98877	74.325195	6.240974
299.4491	6.1709464e-08	73.80108	69.42154	7.3608503
299.65784	1.3819691e-08	94.76892	75.41918	6.6700654
300.10593	3.56178e-05	72.66679	77.142395	5.538202
300.30093	1.8766621e-05	76.87695	86.29012	4.701191
300.93707	4.4251744e-10	17.071753	71.8982	7.21501
299.1317	3.906115e-09	78.766426	69.24607	9.631036
298.54227	1.4598014e-10	96.732475	69.84189	9.71421
298.54642	1.5102195e-07	99.925	71.52624	10.389681
297.8805	4.5415432e-05	99.93835	78.81396	12.232162
298.63205	0.0003901637	99.90651	84.8811	12.077528
299.28738	0.00046757935	99.93542	89.85398	8.356513
299.67697	5.5279315e-06	98.90062	89.208176	7.0141397
299.94577	1.5987483e-07	46.639637	85.734604	6.3156075
300.0741	1.0166843e-05	26.764015	88.52541	4.3029118
300.31186	2.3881204e-09	99.9	82.253525	3.73645
300.39722	1.02340305e-08	93.779	80.126976	5.6864047
300.14847	8.3528636e-07	99.9	81.12859	5.8727484
300.0679	8.2454955e-07	81.08541	80.813805	4.972759
300.11426	4.5804472e-07	32.602528	78.03017	3.8836365
300.17813	2.7835817e-06	4.3346276	78.641594	5.4562263
299.82144	4.8789116e-06	8.473795	81.94794	5.785443
298.23322	2.0042181e-09	29.061157	72.6165	7.6744037
296.02853	8.635034e-13	44.975864	57.77492	8.941171
296.51764	2.5285236e-09	90.59836	64.551895	8.704602
298.04926	4.7043873e-06	89.44137	75.05541	7.972001
298.71246	3.6827647e-08	9.009255	69.88069	7.4371843
298.46442	2.4380964e-07	5.5042734	73.86652	6.9205723
298.6694	1.0557071e-06	4.2316804	76.32016	6.411721
298.8574	2.3158057e-06	28.651772	77.73682	4.2037582
295.91467	1.4294907e-05	85.21233	83.083305	6.3797755
289.78653	1.0141697e-06	82.852715	68.33765	12.518452
291.5273	2.320168e-13	4.166667	51.66621	9.882637
293.46436	7.999869e-09	38.11538	64.950775	8.135315
294.5962	6.1526197e-09	32.19903	66.12744	7.8660073
294.4837	1.256254e-07	92.20655	76.38556	6.738794
295.46832	1.8276551e-06	99.93125	78.29406	6.6972384
293.32816	2.416332e-10	99.9	65.722336	12.510465
287.25192	5.50807e-12	99.9	59.82798	15.053125
287.2356	4.862849e-14	72.09192	58.391888	11.141301
288.70822	8.463665e-08	43.38176	75.62122	10.658922
289.88455	5.5395123e-08	99.941185	80.331696	10.262302
291.30502	1.8391991e-05	97.66763	80.48888	9.676373
290.91846	7.07409e-05	99.99966	91.46776	9.642917
290.5302	6.701715e-05	99.99979	90.510376	9.754732
290.0372	5.8461093e-05	100.0	91.004875	9.957002
289.53522	1.768451e-05	99.32466	85.67267	9.432307
292.01535	7.199055e-09	25.768927	72.38928	7.5722795
292.675	8.480428e-08	55.37158	71.82849	6.74497
291.63248	7.230589e-05	100.0	84.57285	10.699169
289.15228	1.6447906e-08	44.046516	51.602257	12.32395
289.27136	1.7009235e-09	99.91458	62.69596	8.828489
291.26492	1.4127288e-08	99.972916	78.47897	8.204685
291.84552	1.3868856e-15	60.428272	62.117058	9.486937
290.68127	3.050125e-15	16.828499	63.17663	8.042513
291.03555	4.6113815e-14	0.0012500276	62.565178	6.576138
291.52432	3.5278505e-17	0.0	51.40358	7.930761
290.77097	3.6826136e-20	6.938894e-16	51.32598	6.5626693
292.05933	0.0	0.0	52.73809	4.340791
293.19098	5.9968825e-21	2.9143354e-13	59.035275	5.149061
293.38702	1.040938e-15	3.7447358e-11	62.69136	6.08431
293.24374	5.7155647e-10	0.083572835	71.97644	6.7786927
293.4256	2.2879768e-14	3.0832996e-06	75.167984	5.9501247
293.95685	8.161388e-16	2.0843299e-08	76.46914	6.2584763
293.8453	1.380328e-12	0.00013825374	70.91102	6.829936
293.36597	1.327646e-13	1.6133944e-06	68.26714	7.1400776
293.395	1.9291502e-07	43.11453	70.64371	7.206974
294.0101	3.0575002e-06	88.6913	84.70241	6.094887
295.5311	9.39901e-06	77.87708	93.085175	2.7571766
295.70667	4.4952638e-05	98.30983	96.130684	2.0110557
295.9027	1.9418487e-05	79.20321	97.18183	0.34853527
294.3308	7.819885e-07	64.30453	86.98013	4.6276793
286.67612	1.198555e-06	99.018005	84.84028	11.970834
286.3174	1.9859163e-09	50.24303	69.79783	11.744363
287.10153	1.9286791e-11	98.71555	54.889793	9.535232
288.5788	3.6602272e-14	72.146416	59.70118	7.9504714
290.40814	2.3810447e-08	30.27519	63.30049	7.1361537
291.4113	6.7104293e-06	99.15694	64.83066	7.3788395
290.67108	1.6934344e-05	100.0	74.67863	6.586168
292.1618	1.1488944e-08	12.506946	62.26945	6.111359
292.0394	5.706204e-07	94.15075	62.202873	8.320874
291.0183	5.644365e-10	33.936806	52.327698	9.092049
289.34454	1.8912744e-17	0.94333816	47.74525	8.62876
289.3314	5.4551643e-18	0.0	46.96579	8.23429
289.9021	1.8246654e-19	0.0	46.074577	9.757125
287.99274	3.5591827e-20	34.520073	47.3839	8.658418
288.63333	9.977736e-21	44.14176	48.21104	6.6018577
289.90094	1.0624703e-20	0.000625	46.79622	7.7432427
289.60864	9.348672e-18	0.00020833335	57.88403	6.0734644
290.472	6.041366e-17	0.00042199978	55.436146	5.2482038
291.33362	8.940623e-10	21.889812	68.65702	4.9960628
292.08133	4.9617355e-10	31.420671	70.25909	5.218774
292.58514	7.978518e-14	0.002996915	71.518425	6.569944
292.24826	3.672621e-08	8.340892	75.325096	6.642257
291.88086	7.327016e-09	30.22576	77.52695	5.458484
293.2206	1.5513335e-05	72.91667	82.94195	4.5927615
293.77466	3.6372594e-06	98.22946	83.49273	5.7407312
293.46582	2.9639124e-05	77.12625	93.30442	3.7000222
294.34335	9.050631e-06	99.99979	97.4629	1.3589132
294.85544	6.1180135e-06	77.309784	97.17214	1.4807673
294.89804	6.967104e-06	97.685814	97.577286	2.7318423
295.49023	8.545162e-08	41.879368	95.60555	3.571529
295.03674	6.7063766e-06	92.82795	93.72924	3.2312264
289.53818	3.0046332e-10	78.627716	68.185074	9.103466
288.2447	5.209668e-20	41.967243	50.059566	8.875853
289.6713	1.7398087e-19	0.8854924	48.811428	7.5398564
291.84348	2.0500907e-05	80.925766	67.42204	7.378807
291.64603	1.3348039e-05	66.66667	79.762	6.434594
292.3504	1.12167585e-17	0.00077617035	53.157913	7.061674
292.07056	2.3463484e-08	41.38931	68.098816	7.219803
293.49896	1.0835035e-06	99.91868	81.17747	5.717825
293.94394	6.1359316e-08	83.335434	76.86731	4.739537
293.0699	9.4450975e-08	37.505733	73.20097	8.394368
290.78284	8.00242e-06	99.51192	74.92913	9.311495
291.78787	9.584472e-08	93.73811	77.42161	8.080225
293.56873	4.1385368e-07	95.34832	84.10868	5.3325515
292.68002	1.30092e-06	99.74138	79.643234	7.7303343
289.56757	3.8724767e-05	99.99996	87.70935	8.808679
289.9746	1.0227394e-05	99.69148	91.74868	6.049773
292.27728	1.4552698e-07	91.264885	76.13291	5.1542835
292.67944	4.6980258e-08	78.380875	79.74472	6.040682
293.1389	1.0715311e-12	21.69539	69.54855	4.959059
293.75134	1.7227816e-05	84.04128	84.108604	4.8301
294.56985	4.7028157e-06	99.94375	95.46144	2.1918538
294.62244	8.480244e-06	99.99004	96.061844	1.1484174
294.7645	1.6930764e-07	99.80879	91.98202	1.7605671
295.50732	3.342653e-06	60.21438	94.52402	1.9863276
295.56958	1.550891e-06	93.75274	92.937294	1.4448717
295.16202	6.389848e-06	99.68059	95.22497	1.3925819
292.42575	2.6944728e-05	99.94513	89.66551	4.926937
292.51566	1.7611366e-05	99.87028	92.17471	5.6167417
293.94452	4.9571217e-06	99.75274	92.30978	4.037663
294.6716	1.5231981e-05	99.38103	94.89793	1.6316726
291.2878	1.1333531e-06	32.278736	71.329346	8.984771
291.16208	1.15089376e-10	0.0006841386	60.259876	6.67234
293.21292	1.8297156e-05	97.57318	81.18909	5.236507
295.48016	1.3124549e-05	89.83825	87.37761	4.9867616
295.53094	7.979204e-07	11.528359	87.29911	3.244304
295.41226	2.493684e-06	17.147285	88.077835	4.4459553
295.56787	2.0307968e-06	90.627525	88.30707	6.6285133
294.89832	2.325238e-06	86.77567	90.76832	4.699053
291.43442	1.5809477e-05	99.59587	82.78792	6.4635606
292.46216	4.8766137e-06	99.99999	88.85778	6.3206444
293.66858	1.4322464e-05	99.79359	89.46611	5.391764
295.10022	4.0938982e-08	88.98971	87.04422	3.3482306
296.22946	2.3415659e-07	99.95604	89.364075	2.971021
296.4867	3.2057038e-08	81.28087	88.36933	3.244693
294.324	1.0767196e-08	53.858448	82.558205	4.510341
295.65634	2.035422e-08	96.49177	89.68359	4.8269796
296.53784	6.96767e-06	86.00876	90.35994	1.8683394
296.1664	2.9063724e-06	37.781467	81.693	3.545896
295.99536	0.00010203814	97.98233	89.81436	5.8379025
296.80936	6.488936e-05	82.186745	93.307396	3.420054
297.34232	3.196112e-05	72.20572	92.690186	2.3093681
296.7997	9.829728e-05	99.393585	94.59784	1.7086289
295.48404	3.1774183e-05	98.585526	87.83557	3.7319002
292.77167	4.342455e-05	71.65377	51.024666	8.93607
292.706	5.2090826e-10	1.6726129	47.81049	7.44267
292.5203	1.6925164e-18	3.824221e-10	42.85847	5.4457254
294.0028	8.051069e-15	0.000499531	54.093292	4.678789
295.69763	3.288782e-07	51.18035	78.209175	3.8021872
296.5781	3.637806e-06	21.12545	91.995316	3.7886496
296.94098	6.656193e-07	53.96028	87.14608	7.085464
297.66376	7.1453763e-09	84.21362	87.44346	7.8969245
297.7829	5.225108e-07	86.04609	92.58693	5.6991043
298.06082	1.8878264e-07	99.58166	94.42046	3.151306
298.21732	2.3585699e-08	40.7338	94.46728	3.1328354
298.38428	1.7201717e-06	73.00923	91.48535	3.7149155
298.21277	2.785663e-06	99.9	91.26338	3.0561948
298.2661	1.5869662e-06	99.68692	89.81569	2.955483
298.20737	5.288202e-06	99.90417	87.73001	3.6462948
298.51526	2.9231953e-06	99.9	84.852234	5.4058104
298.53	0.00014245772	99.9375	89.38077	6.2615056
298.8169	8.8505454e-05	82.53519	89.81045	6.5469365
299.21896	5.419834e-07	61.101437	86.21938	6.291227
298.9739	1.537964e-06	2.5147681	86.38905	5.5770183
298.9873	1.5898164e-05	12.488803	89.315895	5.831899
299.23022	4.1116855e-06	36.672653	79.60587	6.185267
298.97418	1.8571403e-07	20.639462	77.71742	4.67163
298.5303	6.6215244e-07	29.126501	81.16262	3.616445
298.7151	1.6097178e-05	33.12853	81.28325	3.1517937
296.46686	5.8890884e-05	33.049316	70.00834	6.9900937
296.77884	1.7681586e-16	6.566506e-13	49.25756	6.637585
297.69125	8.718058e-15	0.00010291011	54.844467	5.4308333
298.3348	3.0619868e-16	0.0009995922	62.752766	4.1759133
299.24347	2.1359202e-15	0.058348443	68.83116	2.6746256
299.80035	2.4532791e-14	3.6689725	69.65991	2.9196568
299.96268	4.1557025e-15	6.4436684	68.37604	2.5102787
299.28964	1.1252111e-14	8.254324	71.45482	2.9015708
298.61514	6.2795433e-12	0.09841443	77.864975	2.7292836
299.17422	1.8343241e-17	3.4958376e-11	72.29074	3.456023
299.12057	1.8206348e-21	7.2421236e-12	70.727356	4.0498037
299.13525	1.0375529e-09	7.7202005	63.60331	5.4583373
299.17465	3.427749e-07	65.98436	74.44465	5.7042365
299.38956	1.1209873e-05	51.075203	86.5664	4.0819135
299.49243	2.518499e-06	92.88296	83.98199	3.6406739
299.41458	9.605211e-07	41.206017	81.48282	3.540999
299.2697	6.7203274e-07	29.576857	82.49952	3.3287597
299.09845	1.05798745e-05	21.402597	82.87986	3.551992
298.80753	8.564178e-08	46.53618	79.502304	4.2085805
299.88748	5.045648e-05	34.41348	82.96775	5.3189597
299.6912	4.1432606e-05	24.856394	85.06834	4.5242968
300.1679	2.255721e-05	73.49552	87.11596	5.0626974
300.32928	3.18735e-05	99.927086	89.3976	5.096574
300.5642	3.8277317e-06	99.90625	86.95534	4.559504
300.6758	3.176335e-05	99.925	86.88324	5.5276465
300.996	1.6995899e-06	54.838943	84.92396	5.7650843
301.04684	1.9890936e-06	99.9	84.632904	5.626166
300.80057	2.248495e-06	99.9	84.60258	5.245511
300.81033	1.2214208e-06	99.9	83.02176	4.523339
300.84842	9.945305e-07	99.9	83.025055	4.203292
300.6186	9.704128e-06	99.9	83.98508	3.5125003
300.6466	3.5354278e-06	97.23062	82.90528	3.6111372
300.70486	3.8306043e-06	83.070915	81.768196	4.2357507
301.06708	4.5867914e-06	99.9	82.97836	4.8043327
301.21738	4.9811742e-06	99.9	84.553566	4.4716525
301.30692	1.5717587e-05	99.9	86.50306	5.0271187
301.02588	0.00019486567	99.941666	90.937935	5.1949525
301.0503	0.0002126105	99.94375	91.61421	4.712462
301.1503	8.181522e-05	99.95579	90.85158	4.9773026
301.3346	0.0001008001	99.9	89.42328	6.6479716
301.84082	3.5729667e-05	99.9	87.238266	7.301649
301.92404	1.167963e-05	91.977005	86.38261	6.859657
302.06232	3.420482e-05	68.854256	87.63135	6.1271434
301.46942	0.00011605947	84.80076	89.78686	3.363835
301.10776	0.00026115484	99.947914	91.47906	2.614359
300.72833	0.0003447806	99.78733	93.953606	4.1875253
301.0287	0.00021203555	86.79215	93.649605	4.855618
302.442	7.991952e-05	24.068905	88.398224	5.2377167
302.1679	0.00033765045	99.947914	88.67557	5.127464
302.35596	9.490464e-05	28.327877	87.907005	4.3616834
303.02106	1.9404677e-05	10.67675	78.334274	2.9296532
302.89163	1.421166e-05	89.11373	84.01119	3.1562648
302.44992	9.379211e-06	99.9	85.95961	3.315768
302.21896	4.3750206e-05	97.09379	87.61057	3.649737
302.26068	3.774719e-05	81.10435	87.480194	4.864764
302.30884	5.4001277e-05	58.427532	87.8111	5.3941097
302.52332	5.3414475e-05	92.06737	85.84025	6.757056
302.44928	2.0896003e-05	99.9	83.54155	6.827939
302.3544	1.8832085e-05	99.9125	83.69635	6.5212116
302.15857	2.8491675e-05	99.9	84.087006	6.2765665
302.17532	1.6646918e-05	97.37899	84.30324	5.578683
302.45932	5.0008235e-05	42.830147	85.89965	6.0536857
301.97083	7.263482e-05	67.95902	84.065834	8.199303
302.12692	2.2996946e-05	95.650055	83.0798	6.9109917
302.06104	2.0652473e-05	89.12829	82.113785	6.576317
301.96542	2.6710566e-05	10.007127	81.55482	5.64287
301.83112	0.00016543966	85.61896	86.8054	5.672836
301.9657	4.5680426e-05	90.9408	85.052765	5.7173643
302.24738	1.012302e-05	52.47531	83.23524	4.152682
302.4179	6.6618913e-06	77.242455	82.12224	4.04363
302.44138	8.938154e-06	75.80683	82.26263	4.7428107
302.13477	3.665872e-05	99.130684	83.178925	5.3729377
302.29678	9.867182e-05	99.90625	86.072876	7.61557
302.4517	0.00015018496	99.93958	87.45978	9.675601
302.66104	0.00015502874	99.9	85.83183	11.277594
302.78146	5.1907708e-05	99.9	84.66705	9.803474
302.609	7.6263636e-06	29.950657	83.74622	6.704192
302.2672	3.2341547e-06	42.692806	82.19572	4.8431106
302.26593	1.2695635e-06	84.066605	80.03674	5.2693834
302.3664	2.0157554e-06	6.5101504	80.90795	5.583158
302.37836	2.2861389e-06	53.219254	81.10039	5.595449
302.41214	3.0575034e-06	99.9	80.03518	5.7982993
302.71234	7.22069e-06	98.849335	81.54026	4.78242
303.06595	3.1108607e-06	87.191185	79.16763	4.42605
303.1993	4.0999976e-06	40.86863	79.51004	5.064783
303.10406	8.550947e-06	47.51636	80.70586	5.534769
303.1122	1.4310194e-06	99.78567	77.02586	5.530181
303.2025	2.2039837e-06	7.127931	75.97904	4.310151
303.58005	2.5344858e-05	43.68747	77.58154	2.898979
303.52512	5.247756e-05	69.70136	82.6918	4.5150967
303.60623	4.5813194e-05	74.95054	84.3576	6.4847593
303.86227	1.2931849e-06	83.670135	76.7252	5.75662
304.46674	3.13533e-06	21.937677	74.19389	4.558981
304.91614	0.0003496645	99.927086	70.83062	7.281096
302.59515	0.0011072094	99.97778	88.0793	8.517921
303.7321	6.114619e-05	99.902084	88.96639	7.2317286
303.11707	7.170438e-05	97.76602	91.12084	5.7598777
302.82175	3.3206245e-05	49.95141	87.9504	4.6461625
303.08264	4.8278166e-06	3.0868566	80.69444	3.671171
303.22513	8.038572e-08	20.051735	79.01059	3.4762692
303.51816	3.3436945e-06	17.96342	80.69307	4.422316
304.5125	1.591781e-05	95.96903	84.43058	5.2554564
305.42874	2.7775095e-05	99.9	78.1469	6.5108557
304.669	3.2444103e-05	99.9	83.4175	8.975734
304.5926	5.8891834e-05	99.9	83.30551	8.609861
304.29697	0.000106963766	99.9	85.00441	7.7859955
304.17456	7.7048346e-05	99.9	85.58223	6.5548234
303.82352	0.00014578764	99.92917	86.21325	5.7186174
302.7805	0.00033042952	99.96042	92.05524	4.8167176
303.3744	0.00014903574	99.933334	90.306076	4.592872
303.83536	3.9896197e-05	18.94159	87.83775	5.5028825
304.08374	1.0692869e-05	36.53066	84.3692	5.1664968
304.11932	2.4484734e-06	40.64815	83.900856	4.149184
304.12057	2.447256e-05	37.015606	84.91189	2.718459
303.66226	1.9682777e-05	11.835132	83.43999	2.1818335
304.01953	4.2022333e-05	16.45143	81.68517	3.1630502
303.95386	2.0804793e-05	14.078156	79.53377	3.9099395
304.13406	1.5314728e-05	16.368553	78.629585	4.987726
303.6748	5.372114e-06	7.1163816	79.10313	3.5705898
303.86554	9.2985165e-06	20.92591	78.82272	2.576196
303.75427	2.245836e-05	17.919931	80.515724	3.1809032
303.83154	3.720321e-05	39.053604	80.33407	2.9818137
303.37866	4.8668047e-05	99.9	85.22742	1.7980647
303.2008	9.813223e-05	99.925	87.41281	4.565077
303.48935	7.4118405e-05	63.866974	83.68389	6.8821054
303.14786	0.00024206557	99.962975	87.634094	8.038516
303.42856	0.00012208431	93.415276	85.69168	7.384482
303.53683	5.996555e-05	99.902084	84.22866	5.746632
303.59283	6.0153525e-05	75.63399	83.622154	4.6783195
302.93695	0.00013707954	99.955864	89.519	3.7304676
302.81427	8.377741e-05	35.320343	87.10613	5.241095
303.12872	3.2516124e-05	15.172836	83.23685	6.02774
303.2926	1.5529904e-05	6.6415215	82.19722	5.1528645
303.4457	2.1537271e-05	60.175568	82.82227	3.684678
304.27768	4.2474618e-05	45.573635	79.85195	3.630109
303.72086	0.00010259716	99.92292	83.40707	3.6048605
304.29706	3.2999553e-05	99.9	72.43241	6.107185
303.56693	6.5370536e-05	61.52104	85.2953	5.020881
304.5138	1.3383326e-05	51.074852	74.47438	3.5519974
305.4565	1.436614e-06	99.9	68.60444	2.7310753
305.62228	1.4443359e-07	85.96773	66.41953	3.3626819
306.29626	1.587042e-14	68.884766	55.763287	3.6568613
305.39368	1.3351997e-14	80.71923	56.133842	2.5987163
304.9916	7.562023e-22	2.2660754	54.037174	2.4361043
304.07974	2.7252648e-14	0.051009737	56.75662	2.8604498
304.28445	1.0524439e-18	0.0	59.713055	4.6779575
305.34454	9.321053e-11	17.519665	51.597763	4.9400525
302.64822	1.8747596e-05	10.093368	70.03305	4.712847
302.26807	1.2814399e-05	9.047862	71.9776	3.4047024
303.9786	3.3948105e-05	61.753662	67.86418	2.4763353
303.03088	1.7989274e-05	11.1942625	76.72251	2.3945394
302.9233	8.425098e-06	15.63784	77.09548	2.6645024
302.96313	2.0442792e-05	21.98892	78.79949	3.5941913
302.8512	3.7171816e-05	81.90363	80.35154	4.3123937
302.7296	4.431369e-05	82.01318	79.89266	3.7742453
302.4193	8.361631e-05	99.90625	82.977715	3.174237
302.37234	6.55651e-05	77.56264	82.23178	3.0892687
302.07797	0.00011988125	75.31863	84.89858	2.896466
302.43826	8.2657397e-07	52.700592	68.63083	2.8416386
302.5863	0.00019698967	90.45671	78.3316	4.6039057
301.54755	0.000368239	99.995834	90.50717	4.313007
301.75797	0.00012051206	99.98541	86.15804	4.0753546
301.6572	0.00010374597	84.70002	84.080475	3.559751
302.33313	3.388421e-05	48.508938	83.63498	3.5977943
302.68948	2.6090878e-05	93.2601	82.451004	4.0285907
302.6971	2.9032763e-05	25.796116	81.182045	3.8281522
302.7686	4.9011464e-06	20.576365	79.47858	3.2239127
302.8005	1.4694085e-05	53.898518	79.68158	2.0271893
302.2126	8.181937e-05	27.375149	85.5287	1.7317617
302.31754	4.9119953e-05	47.56499	81.28803	4.3525157
302.71512	2.8570683e-05	53.429638	76.513	5.4399223
302.35425	4.9154465e-07	99.65273	72.155334	7.869831
301.56992	8.928075e-06	77.77597	75.66814	8.457859
300.791	0.00014112017	93.226746	73.748245	9.565965
296.81863	4.3994292e-05	99.92083	80.49347	11.524396
298.50537	1.0285922e-05	84.33194	71.622665	9.836248
299.7969	3.822639e-08	7.13048	63.461975	7.4440565
300.0496	4.841423e-08	2.5392282	65.342545	6.4028106
300.51923	8.561463e-08	4.555179	67.13202	5.032934
301.02078	3.4159125e-08	1.845485	71.13573	3.648579
301.68744	2.001921e-08	6.6932735	71.308174	2.4500816
302.0691	5.332186e-06	20.078852	67.38871	3.9511352
301.0586	4.10676e-05	45.937305	72.90178	4.0796947
300.86255	4.1186695e-06	86.1355	69.257164	5.6338778
300.8357	8.260643e-06	66.76029	69.627365	4.4733
297.33344	1.191234e-06	28.74338	63.734432	7.727762
298.76715	2.1661515e-05	9.837308	69.302536	4.4874387
300.57602	8.928882e-05	24.413044	84.50092	6.1477666
300.90024	4.238653e-05	22.94767	81.23168	6.3768144
301.67358	5.0193574e-07	7.5974183	72.79433	6.8038745
299.49026	4.9972454e-07	59.60923	71.98411	10.1128435
299.04477	5.0174464e-07	56.62356	72.29092	9.626308
299.95273	2.284509e-07	21.710817	69.17457	7.2296586
299.78143	3.5193446e-07	57.00368	70.03415	6.9980283
299.71887	1.4619621e-08	92.177155	69.43363	6.9208155
299.4989	2.3307343e-06	91.74876	76.655914	6.8487234
299.8713	4.5010844e-07	43.026546	72.62285	7.408312
299.20462	1.39629925e-08	82.220825	68.55942	7.246992
298.98477	4.2827795e-09	99.90625	66.446655	8.301467
298.15622	8.679118e-09	25.706148	67.66671	7.6730886
298.24442	3.8546915e-15	56.472527	67.08453	8.17653
299.0525	1.5475057e-07	46.555237	67.01186	8.442316
299.0146	2.6507627e-09	1.0209118	60.62224	7.9979606
298.09753	9.428628e-12	8.187923	58.40226	7.522752
297.92905	3.752631e-09	5.455702	62.78056	8.195938
297.1808	1.3635827e-09	9.6987915	62.793472	7.4548516
296.78088	1.573788e-13	0.3244562	61.32367	5.8226733
297.41473	3.2515743e-08	0.5738562	61.220898	6.3834105
296.9746	2.314275e-07	1.5867325	62.0213	7.359955
297.1228	6.774667e-08	68.604454	70.39797	7.047868
298.20828	9.464507e-06	99.89627	75.06945	7.525198
291.67758	6.051295e-07	98.949135	76.55213	13.693506
